text,original_label,label_name,checked_label,comment;;;;;;;;;;;;
"ISS Crew Counts Calories as Food Supply Runs Low (SPACE.com) SPACE.com - With nbsp;food stores nbsp;running low, the two \astronauts living aboard the International Space Station (ISS) are cutting back \their meal intake and awaiting a critical cargo nbsp;delivery expected to arrive \on Dec. 25.,3,Sci/Tech,,";;;;;;;;;;;;
Imoh Powers Hokies North Carolina misses a potential game-tying 54-yard field goal with about a minute left and Virginia Tech prevails, 27-24.,1,Sports,,;;;;;;;;;;;;
UPDATE 2-India peg back South Africa despite Kallis ton Jacques Kallis hit his 17th test century but India #39;s fast bowlers took wickets at regular intervals to restrict South Africa to 227 for five on the first day of the second and final test on Sunday.,1,Sports,,;;;;;;;;;;;
Catwoman far from perfect The Catwoman game is a major disappointment that feels like a pointless tie-in with the film.,3,Sci/Tech,,;;;;;;;;;;;;
Blue Jays Acquire McDonald From Indians (AP) AP - The Toronto Blue Jays acquired infielder John McDonald from the Cleveland Indians on Thursday for a player to be named.,1,Sports,,;;;;;;;;;;;;
Bush Warns Syria, Iran Against Meddling in Iraq  WASHINGTON (Reuters) - President Bush Wednesday warned Iran  and Syria not to meddle in Iraq ahead of elections scheduled  for January 30 and voiced new hopes of forging peace between  Israel and the Palestinians.,0,World,,;;;;;;;;;;;;
David vs. Goliath vs. Goliath Laszlo Systems CTO David Temkin is taking an open-source gamble to woo Web developers from Macromedia and Microsoft.,3,Sci/Tech,,;;;;;;;;;;;;
Top-seed Bartoli upset LOCAL favourite Iroga Tulyaganova of Uzbekistan produced a major upset today, eliminating top-seeded Marion Bartoli of France 6-4 6-4 in the first round of the \$US140,000 (\$191,048) Tashkent Open tennis tournament.,1,Sports,,;;;;;;;;;;;;
High Expectations a New Feeling at Cal (AP) AP - A short walk around the California campus this summer was all Geoff McArthur needed as proof of how much Golden Bears football has changed since his freshman year. A program that won only one game in 2001 and has the longest Rose Bowl drought of any Big Ten or Pac-10 team is finally getting noticed at a school more known for its protests than its passing.,1,Sports,,;;;;;;;;;;;;
Government to Rest in Enron Fraud Trial The government prepared to rest its fraud and conspiracy case today following testimony from a key Enron executive that a barge sale was a sham designed to inflate profits.,2,Business,,;;;;;;;;;;;;
"El Paso Sees \$2.7 Bln Drop in Assets  NEW YORK/HOUSTON (Reuters) - El Paso Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=EP.N target=/stocks/quickinfo/fullquote""&gt;EP.N&lt;/A&gt; on Monday  disclosed the full damage from its drastic cut in reserves  earlier this year, saying a long-awaited restatement will slash  the value of its oil and gas assets by \$2.7 billion.,2,Business,,";;;;;;;;;;;;
Law Sends Sharers to Slammer A new California law will make it illegal to share files online without providing a valid e-mail address. The MPAA says it hopes to get the law on the books in other states, too. By Katie Dean.,3,Sci/Tech,,;;;;;;;;;;;;
"Slain filmmaker Theo van Gogh:  #39;a champion of free speech #39; AMSTERDAM, Nov 2 (AFP) - Theo van Gogh, the maverick Dutch film maker killed in the street here on Tuesday, was a controversial figure who seemed to delight in provocation and had a penchant for portraying difficult subjects on screen.,0,World,,";;;;;;;;;;;;
Pep Boys Stock Down After Earnings Miss (Reuters) Reuters - Shares of auto parts retailer Pep\Boys-Manny, Moe   Jack  fell 10 percent on Thursday, a\day after it said earnings dropped 48 percent last quarter on\more struggles in its service operations, missing estimates.,2,Business,,;;;;;;;;;;;;
Late drop helps Bears duck Oregon BERKELEY, Calif. -- Geoff McArthur caught eight passes for 121 yards and two touchdowns, and fourth-ranked California's defense stopped Oregon near midfield with 1:39 left when Keith Allen couldn't hold the final pass in the Golden Bears' 28-27 victory yesterday that solidified their BCS hopes. Aaron Rodgers passed for 275 yards and three TDs, and J.J. Arrington ran for 188 ...,1,Sports,,;;;;;;;;;;;;
"Iranian, Egyptian hostages freed; 12 killed in Iraq BAGHDAD (AFP) - An Iranian diplomat and an Egyptian telecom worker held for days by Islamic militants in Iraq were freed as 12 people died in fresh violence across the country.,0,World,,";;;;;;;;;;;;
EU to monitor anti-piracy efforts The European Commission is to start monitoring China, Ukraine and Russia to see if they are making genuine efforts to stop counterfeit goods.,2,Business,,;;;;;;;;;;;;
Egypt road crash kills 33 Thirty-three people have been killed and 14 injured after a minibus and a truck collided on a desert road in southern Egypt on Sunday, police sources say.,0,World,,;;;;;;;;;;;;
UN team in S.Korea as N.Korea vows not to abandon nuclear ambitions (AFP) AFP - A United Nations inspection team arrived to further investigate South Korea's past unauthorized experiments with plutonium and uranium as North Korea vowed not to abandon its nuclear ambitions.,0,World,,;;;;;;;;;;;;
Boston Scientific goes shopping Boston Scientific Corp. wants to get deeper under your skin. Lawrence C. Best, its chief financial officer, says the company will make more than \$2 billion worth of deals over the next two years, many of them in technologies that play a much more invasive medical role, compared to Boston Scientific's traditional products.,2,Business,,;;;;;;;;;;;;
Inflation shows surprise fall The inflation rate unexpectedly fell further below its 2.0 percent government-set target in August as clothing and footwear retailers raised prices by less than a year ago, official data shows.,2,Business,,;;;;;;;;;;;;
AT T Wireless Moves to Sell Canada Asset AT T Wireless reached an agreement with Rogers Communications to help sell AT T Wireless's 34 percent stake in Rogers Wireless Communications Inc.,3,Sci/Tech,,;;;;;;;;;;;;
Roddick, Serena Advance at U.S. Open NEW YORK - Andy Roddick scuffed his hand, scuffled with the chair umpire and barely shook hands with Rafael Nadal when the match was over. A tough night for the defending U.S...,0,World,,;;;;;;;;;;;;
GDP growth slower in revision The US economy grew more slowly in the second quarter than previously stated, as it struggled under an increasing trade deficit and a slowdown in consumer spending, the Commerce Department said Friday.,2,Business,,;;;;;;;;;;;;
United Missing Key Duo Manchester United will be without key duo Rio Ferdinand and Roy Keane for their Champions League tie away to Sparta Prague. Sir Alex Ferguson #39;s side travel to the Czech capital looking to put their inconsistent ,1,Sports,,;;;;;;;;;;;
Qualcomm plans to phone it in on cellular repairs Over-the-air fixes for cell phones comes to Qualcomm's CDMA.,3,Sci/Tech,,;;;;;;;;;;;;
Transactions BASEBALL Detroit (AL): Recalled P Roberto Novoa, OF Curtis Granderson and INF Ryan Raburn from Erie (EL).,1,Sports,,;;;;;;;;;;;;
XM Satellite Radio to Begin Broadcasting on Web XM Satellite Radio Holdings Inc. (XMSR) will soon begin broadcasting some of its stations to subscribers over the Internet, fresh on the heels of the company's discontinuation of a receiver for PCs that some users used to circumvent the music industry's crackdown on illegal file sharing.,3,Sci/Tech,,;;;;;;;;;;;;
"Harmony set for Gold Fields bid - FT South African gold producer Harmony, with backing from Russian metals giant Norilsk Nickel, is poised to make a surprise takeover bid today for Gold Fields, the world #39;s fourth biggest producer, the Financial Times has reported.,2,Business,,";;;;;;;;;;;;
EU ponders sugar industry reforms EU agriculture ministers are to discuss urgent reforms to Europe's heavily subsidised sugar industry.,0,World,,;;;;;;;;;;;;
"News: New Hypoxic Event Found Off Oregon Coast For the second time in three years, a hypoxic ""dead zone"" has formed off the central Oregon Coast. It's killing fish, crabs and other marine life and leading researchers to believe that a fundamental change may be taking place in ocean conditions in the northern Pacific Ocean. (Oregon State University press release),3,Sci/Tech,,";;;;;;;;;;;;
Roe named ahead of Lyons for Scotland Test Queensland Reds #39; number eight John Roe will make his starting debut for the Wallabies in Saturday #39;s first Test against Scotland at Murrayfield.,1,Sports,,;;;;;;;;;;
"Tamil Tigers are unlikely to change their stripes (NEWS ANALYSIS) : India News  gt; New Delhi, Aug 17 : For the first time since Sri Lanka #39;s peace process got under way in February 2002, Tamil Tiger guerrillas have come under flak from the West amid growing signs of a revival of the armed conflict. ,0,World,,";;;;;;;;;;;;
Columnists: Seeds of Disaster Internet Explorer's problems can be traced to Microsoft's shortsightedness during the browser wars of the 1990s. Is the company sowing tomorrow's security woes today?\,3,Sci/Tech,,;;;;;;;;;;;;
Iraqi Rebels Threaten Japanese Hostage A video posted Tuesday on a militant Islamic Web site in the name of Abu Musab al-Zarqawi #39;s group showed what it claimed was a Japanese captive and threatened to behead him within ,0,World,,;;;;;;;;;;;
Sirius Shares Slip on JPMorgan Downgrade Shares of Sirius Satellite Radio Inc., whose shares have doubled over the past month, on Wednesday fell 8 percent after a JPMorgan analyst said that a further rally would make the stock expensive relative to its growth potential.,2,Business,,;;;;;;;;;;;;
Ghana Votes for New President, Parliament (Reuters) Reuters - Voters in Ghana queued on Tuesday to\choose a new leader for their West African country in what was\expected to be a race between incumbent John Kufuor and\long-standing rival John Atta Mills.,0,World,,;;;;;;;;;;;;
Olympics finish on high note ATHENS - The Olympic oracles had long prophesized doom for the Summer Games #39; Greek homecoming. Unfinished venues. Lax security.,1,Sports,,;;;;;;;;;;;
Us Grand Prix Is Back The United States Grand Prix is to return to the MotoGP calendar next year after an 11-year absence. ,1,Sports,,;;;;;;;;;;;;
U.N. Troops Fight Way Into Gang-Held Haitian Slum  PORT-AU-PRINCE, Haiti (Reuters) - U.N. troops, backed by  armored vehicles and helicopters, fought their way into a  lawless slum in the Haitian capital on Tuesday in their first  attempt to end a killing spree by warring street gangs.,0,World,,;;;;;;;;;;;;
Consumption increase  quot;encouraging quot;: statistics official A spokesman for China #39;s National Bureau of Statistics (NBS) said here Friday that the 9.7 percent increase of consumption in the first three quarters this year is  quot;encouraging quot;.,2,Business,,;;;;;;;
Experts Link Some Drugs to Teen Suicide  BETHESDA, Md. (Reuters) - The use of some antidepressant  drugs appears linked to an increase in suicidal behavior in  some children and teen-agers, a U.S. advisory panel concluded  on Tuesday.,2,Business,,;;;;;;;;;;;;
Royals Erupt for 26 Runs Joe Randa ties a major-league record with six runs scored as the Kansas City Royals break a club record for runs in a 26-5 rout of the Detroit Tigers in the first game of a doubleheader on Thursday.,1,Sports,,;;;;;;;;;;;;
Five Killed in U.S. Bombing of Iraq's Falluja  FALLUJA, Iraq (Reuters) - A U.S. bombing raid on the  restive Iraqi town of Falluja, west of Baghdad, overnight  killed five people and wounded six, a hospital doctor said on  Friday.,0,World,,;;;;;;;;;;;;
Colombia Offers Rebels Prisoner Swap Colombia's hardline government said Friday it is willing to meet with members of the country's main leftist rebel group in an unprecedented offer aimed at freeing dozens of rebel-held hostages, including three Americans.,0,World,,;;;;;;;;;;;;
Mickelson not giving up on award he wants Having captured the PGA Championship for his fifth victory of the season, Vijay Singh believes he has wrapped up player of the year awards barring an exceptional finish. ,1,Sports,,;;;;;;;;;;;;
